GradYear,Student Ref,Admission Year,Program,Semester/Year,Academic Year,Student Status,Gender,Nationality,Application Category,GPA,CGPA
2018,7905282568217111175,2014-2015,B.Sc - Business Administration,Semester 1,2015-2016,Graduated,Female,Country0, ,3.89,3.81
2018,7905282568217111175,2014-2015,B.Sc - Business Administration,Semester 2,2015-2016,Graduated,Female,Country0, ,4.00,3.86
2016,5304618549621791235,2012-2013,B.Sc - Management Information Systems,Semester 1,2015-2016,Active,Male,Country3, ,3.50,3.75
2016,5304618549621791235,2012-2013,B.Sc - Management Information Systems,Semester 2,2015-2016,Active,Male,Country3, ,3.88,3.77
2016,8348654045636477300,2012-2013,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.75,3.74
2016,8348654045636477300,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.63,3.72
2018,3336598355852292826,2014-2015,B.Sc - Business Administration,Semester 1,2015-2016,Graduated,Female,Country0, ,2.89,3.20
2018,3336598355852292826,2014-2015,B.Sc - Business Administration,Semester 2,2015-2016,Graduated,Female,Country0, ,3.11,3.18
2017,6964894273133079546,2013-2014,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.50,3.10
2017,6964894273133079546,2013-2014,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.70,3.22
2019,2045112441883605182,2015-2016,B.Sc - Computer Science,Semester 1,2015-2016,Ineligibility,Male,Country0, ,2.25,2.25
2019,2045112441883605182,2015-2016,B.Sc - Computer Science,Semester 2,2015-2016,Ineligibility,Male,Country0, ,2.00,2.12
2018,3063226910625792887,2014-2015,B.Sc - Business Administration,Semester 1,2015-2016,Graduated,Female,Country0, ,3.56,3.37
2018,3063226910625792887,2014-2015,B.Sc - Business Administration,Semester 2,2015-2016,Graduated,Female,Country0, ,3.67,3.44
2019,3247911113095535343,2015-2016,B.Sc - Electrical and Electronic Engineering,Semester 1,2015-2016,Graduated,Male,Country0, ,3.75,3.75
2019,3247911113095535343,2015-2016,B.Sc - Electrical and Electronic Engineering,Semester 2,2015-2016,Graduated,Male,Country0, ,3.78,3.76
2019,3247911113095535343,2015-2016,B.Sc - Electrical and Electronic Engineering,Semester 3,2015-2016,Graduated,Male,Country0, ,4.00,3.80
2016,8067495655284187992,2012-2013,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.50,3.59
2016,8067495655284187992,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.75,3.61
2019,2543369471842069573,2015-2016,B.Sc - Computer Science,Semester 1,2015-2016,Graduated,Female,Country2, ,3.13,3.13
2019,2543369471842069573,2015-2016,B.Sc - Computer Science,Semester 2,2015-2016,Graduated,Female,Country2, ,3.06,3.09
2019,2543369471842069573,2015-2016,B.Sc - Computer Science,Semester 3,2015-2016,Graduated,Female,Country2, ,3.00,3.08
2019,884462709000457659,2015-2016,B.Sc - Management Information Systems,Semester 1,2015-2016,Graduated,Female,Country3, ,3.00,3.00
2019,884462709000457659,2015-2016,B.Sc - Management Information Systems,Semester 2,2015-2016,Graduated,Female,Country3, ,3.33,3.18
2019,884462709000457659,2015-2016,B.Sc - Management Information Systems,Semester 3,2015-2016,Graduated,Female,Country3, ,3.50,3.21
2016,7360631500545528024,2012-2013,B.Sc - Computer Science,Semester 1,2015-2016,Active,Male,Country2, ,3.75,3.67
2016,7360631500545528024,2012-2013,B.Sc - Computer Science,Semester 2,2015-2016,Active,Male,Country2, ,3.50,3.65
2017,5674164325579905108,2013-2014,B.Sc - Management Information Systems,Semester 1,2015-2016,Active,Male,Country0, ,3.25,2.87
2017,5674164325579905108,2013-2014,B.Sc - Management Information Systems,Semester 2,2015-2016,Active,Male,Country0, ,2.38,2.79
2016,2040859047842416497,2012-2013,B.Sc - Computer Science,Semester 1,2015-2016,Active,Male,Country0, ,3.00,2.91
2016,2040859047842416497,2012-2013,B.Sc - Computer Science,Semester 2,2015-2016,Active,Male,Country0, ,3.50,3.05
2019,3364960397979746282,2015-2016,B.Sc - Electrical and Electronic Engineering,Semester 1,2015-2016,Graduated,Male,Country0, ,3.25,3.25
2019,3364960397979746282,2015-2016,B.Sc - Electrical and Electronic Engineering,Semester 2,2015-2016,Graduated,Male,Country0, ,2.89,3.06
2019,3364960397979746282,2015-2016,B.Sc - Electrical and Electronic Engineering,Semester 3,2015-2016,Graduated,Male,Country0, ,4.00,3.20
2018,4179782733043131691,2014-2015,B.Sc - Computer Science,Semester 1,2015-2016,Graduated,Male,Country0, ,3.00,2.71
2018,4179782733043131691,2014-2015,B.Sc - Computer Science,Semester 2,2015-2016,Graduated,Male,Country0, ,2.17,2.57
2015,7592563230782488519,2011-2012,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.00,3.13
2018,2591155259005670676,2014-2015,B.Sc - Computer Science,Semester 1,2015-2016,Graduated,Female,Country9, ,2.72,2.87
2018,2591155259005670676,2014-2015,B.Sc - Computer Science,Semester 2,2015-2016,Graduated,Female,Country9, ,2.50,2.77
2016,5480526692557353216,2012-2013,B.Sc - Computer Science,Semester 1,2015-2016,Active,Male,Country0, ,3.10,2.96
2016,5480526692557353216,2012-2013,B.Sc - Computer Science,Semester 2,2015-2016,Active,Male,Country0, ,2.50,2.90
2018,8428157435325752155,2014-2015,B.Sc - Computer Science,Semester 1,2015-2016,Graduated,Male,Country0, ,3.11,2.94
2018,8428157435325752155,2014-2015,B.Sc - Computer Science,Semester 2,2015-2016,Graduated,Male,Country0, ,2.44,2.81
2019,3187929277062042704,2015-2016,B.Sc - Computer Engineering,Semester 1,2015-2016,Graduated,Male,Country0, ,2.75,2.75
2019,3187929277062042704,2015-2016,B.Sc - Computer Engineering,Semester 2,2015-2016,Graduated,Male,Country0, ,3.50,3.15
2019,3187929277062042704,2015-2016,B.Sc - Computer Engineering,Semester 3,2015-2016,Graduated,Male,Country0, ,4.00,3.28
2019,8087143876723305786,2015-2016,B.Sc - Computer Science,Semester 1,2015-2016,Graduated,Male,Country0, ,3.25,3.25
2019,8087143876723305786,2015-2016,B.Sc - Computer Science,Semester 2,2015-2016,Graduated,Male,Country0, ,3.28,3.26
2019,8087143876723305786,2015-2016,B.Sc - Computer Science,Semester 3,2015-2016,Graduated,Male,Country0, ,2.00,3.13
2016,1012228199173506509,2012-2013,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.63,3.43
2016,1012228199173506509,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.33,3.43
2018,2464318428395818823,2014-2015,B.Sc - Management Information Systems,Semester 1,2015-2016,Graduated,Female,Country0, ,3.50,3.23
2018,2464318428395818823,2014-2015,B.Sc - Management Information Systems,Semester 2,2015-2016,Graduated,Female,Country0, ,3.50,3.30
2017,6494409236527297004,2013-2014,B.Sc - Management Information Systems,Semester 1,2015-2016,Active,Male,Country0, ,4.00,3.79
2017,6494409236527297004,2013-2014,B.Sc - Management Information Systems,Semester 2,2015-2016,Active,Male,Country0, ,3.70,3.77
2019,4723752655093561728,2015-2016,B.Sc - Business Administration,Semester 1,2015-2016,Graduated,Male,Country9, ,3.25,3.25
2019,4723752655093561728,2015-2016,B.Sc - Business Administration,Semester 2,2015-2016,Graduated,Male,Country9, ,2.44,2.82
2019,4723752655093561728,2015-2016,B.Sc - Business Administration,Semester 3,2015-2016,Graduated,Male,Country9, ,2.75,3.11
2019,5703192195913666810,2015-2016,B.Sc - Business Administration,Semester 1,2015-2016,Graduated,Male,Country0, ,2.75,2.75
2019,5703192195913666810,2015-2016,B.Sc - Business Administration,Semester 2,2015-2016,Graduated,Male,Country0, ,2.67,2.71
2019,706272368785781361,2015-2016,B.Sc - Mechanical Engineering,Semester 1,2015-2016,Graduated,Male,Country0, ,3.13,3.13
2019,706272368785781361,2015-2016,B.Sc - Mechanical Engineering,Semester 2,2015-2016,Graduated,Male,Country0, ,3.11,3.12
2019,706272368785781361,2015-2016,B.Sc - Mechanical Engineering,Semester 3,2015-2016,Graduated,Male,Country0, ,4.00,3.25
2019,6267695377682556124,2015-2016,B.Sc - Management Information Systems,Semester 1,2015-2016,Graduated,Male,Country3, ,2.50,2.50
2019,6267695377682556124,2015-2016,B.Sc - Management Information Systems,Semester 2,2015-2016,Graduated,Male,Country3, ,1.56,2.00
2019,6267695377682556124,2015-2016,B.Sc - Management Information Systems,Semester 3,2015-2016,Graduated,Male,Country3, ,0,2.00
2016,5188236962615275781,2012-2013,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.63,3.83
2016,5188236962615275781,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,4.00,3.85
2016,6107648401969602791,2012-2013,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.60,3.25
2016,6107648401969602791,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.10,3.23
2015,5598684011291962202,2011-2012,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,4.00,2.95
2015,5598684011291962202,2011-2012,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.50,2.96
2018,3574361436771867819,2014-2015,B.Sc - Computer Science,Semester 1,2015-2016,Graduated,Female,Country1, ,3.11,2.92
2018,3574361436771867819,2014-2015,B.Sc - Computer Science,Semester 2,2015-2016,Graduated,Female,Country1, ,2.67,2.86
2016,2608293924667248365,2012-2013,B.Sc - Computer Science,Semester 1,2015-2016,Active,Male,Country0, ,2.50,2.69
2016,2608293924667248365,2012-2013,B.Sc - Computer Science,Semester 2,2015-2016,Active,Male,Country0, ,1.50,2.60
2016,4396462779074848472,2012-2013,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.00,2.60
2016,4396462779074848472,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,2.88,2.63
2016,653731884815311140,2012-2013,B.Sc - Computer Science,Semester 1,2015-2016,Active,Male,Country0, ,3.63,3.73
2016,653731884815311140,2012-2013,B.Sc - Computer Science,Semester 2,2015-2016,Active,Male,Country0, ,3.50,3.70
2017,936059353851846691,2013-2014,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.50,3.28
2017,936059353851846691,2013-2014,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.00,3.23
2018,2320637558777250490,2014-2015,B.Sc - Computer Science,Semester 1,2015-2016,Active,Female,Country0, ,2.33,2.96
2018,2320637558777250490,2014-2015,B.Sc - Computer Science,Semester 2,2015-2016,Active,Female,Country0, ,1.72,2.64
2018,2320637558777250490,2014-2015,B.Sc - Computer Science,Semester 3,2015-2016,Active,Female,Country0, ,3.00,2.66
2016,2750523498849031409,2012-2013,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.38,2.98
2016,2750523498849031409,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,2.75,2.96
2017,7263547500373942027,2013-2014,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.88,3.37
2017,7263547500373942027,2013-2014,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.25,3.35
2017,7263547500373942027,2013-2014,B.Sc - Business Administration,Semester 3,2015-2016,Active,Male,Country0, ,4.00,3.38
2016,1473615725343809235,2012-2013,B.Sc - Computer Science,Semester 1,2015-2016,Active,Male,Country2, ,3.33,3.36
2016,1473615725343809235,2012-2013,B.Sc - Computer Science,Semester 2,2015-2016,Active,Male,Country2, ,3.38,3.36
2017,1874178951183211778,2013-2014,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,2.38,2.26
2017,1874178951183211778,2013-2014,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,1.78,2.20
2017,1874178951183211778,2013-2014,B.Sc - Business Administration,Semester 3,2015-2016,Active,Male,Country0, ,1.50,2.13
2019,3393443793194416185,2015-2016,B.Sc - Mechanical Engineering,Semester 1,2015-2016,Graduated,Female,Country9, ,3.63,3.63
2019,3393443793194416185,2015-2016,B.Sc - Mechanical Engineering,Semester 2,2015-2016,Graduated,Female,Country9, ,3.22,3.41
2019,3393443793194416185,2015-2016,B.Sc - Mechanical Engineering,Semester 3,2015-2016,Graduated,Female,Country9, ,4.00,3.50
2016,1033887446544269763,2012-2013,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.13,3.21
2016,1033887446544269763,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.38,3.23
2017,7430904802528323693,2013-2014,B.Sc - Management Information Systems,Semester 1,2015-2016,Active,Male,Country0, ,3.63,3.55
2017,7430904802528323693,2013-2014,B.Sc - Management Information Systems,Semester 2,2015-2016,Active,Male,Country0, ,3.38,3.52
2016,4903980068557235835,2012-2013,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.88,3.47
2016,4903980068557235835,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.88,3.52
2015,120582106330490545,2011-2012,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.00,2.70
2015,120582106330490545,2011-2012,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,1.83,2.63
2018,5712977005271665056,2014-2015,B.Sc - Business Administration,Semester 1,2015-2016,Graduated,Male,Country0, ,3.94,3.62
2018,5712977005271665056,2014-2015,B.Sc - Business Administration,Semester 2,2015-2016,Graduated,Male,Country0, ,3.94,3.70
2019,5748866605096032393,2015-2016,B.Sc - Computer Science,Semester 1,2015-2016,Graduated,Male,Country0, ,3.88,3.88
2019,5748866605096032393,2015-2016,B.Sc - Computer Science,Semester 2,2015-2016,Graduated,Male,Country0, ,3.67,3.76
2019,5748866605096032393,2015-2016,B.Sc - Computer Science,Semester 3,2015-2016,Graduated,Male,Country0, ,0,3.76
2017,567831286264795034,2013-2014,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.63,3.78
2017,567831286264795034,2013-2014,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.50,3.74
2017,5030046386201079360,2013-2014,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.40,3.02
2017,5030046386201079360,2013-2014,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,2.90,3.00
2017,6044894048760113399,2013-2014,B.Sc - Management Information Systems,Semester 1,2015-2016,Active,Male,Country0, ,3.63,3.47
2017,6044894048760113399,2013-2014,B.Sc - Management Information Systems,Semester 2,2015-2016,Active,Male,Country0, ,3.13,3.41
2016,1747500596639053106,2012-2013,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,4.00,3.86
2016,1747500596639053106,2012-2013,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,3.17,3.80
2019,6853004007293569401,2015-2016,B.Sc - Management Information Systems,Semester 1,2015-2016,Graduated,Male,Country3, ,1.75,1.75
2019,6853004007293569401,2015-2016,B.Sc - Management Information Systems,Semester 2,2015-2016,Graduated,Male,Country3, ,2.50,2.30
2019,6853004007293569401,2015-2016,B.Sc - Management Information Systems,Semester 3,2015-2016,Graduated,Male,Country3, ,2.50,2.34
2017,7886405456357209184,2013-2014,B.Sc - Business Administration,Semester 2,2015-2016,Active,Female,Country0, ,2.10,2.34
2017,7886405456357209184,2013-2014,B.Sc - Business Administration,Semester 3,2015-2016,Active,Female,Country0, ,3.25,2.42
2019,5459966884711088810,2015-2016,B.Sc - Computer Science,Semester 1,2015-2016,Graduated,Female,Country2, ,3.38,3.38
2019,5459966884711088810,2015-2016,B.Sc - Computer Science,Semester 2,2015-2016,Graduated,Female,Country2, ,3.39,3.38
2019,5459966884711088810,2015-2016,B.Sc - Computer Science,Semester 3,2015-2016,Graduated,Female,Country2, ,4.00,3.50
2018,107148914440922361,2014-2015,B.Sc - Business Administration,Semester 1,2015-2016,Graduated,Female,Country0, ,3.61,3.55
2018,107148914440922361,2014-2015,B.Sc - Business Administration,Semester 2,2015-2016,Graduated,Female,Country0, ,3.44,3.53
2018,6333708595558401504,2014-2015,B.Sc - Management Information Systems,Semester 1,2015-2016,Graduated,Male,Country0, ,3.77,3.59
2018,6333708595558401504,2014-2015,B.Sc - Management Information Systems,Semester 2,2015-2016,Graduated,Male,Country0, ,3.41,3.54
2019,5777737863224843961,2015-2016,B.Sc - Electrical and Electronic Engineering,Semester 1,2015-2016,Graduated,Male,Country9, ,3.75,3.75
2019,5777737863224843961,2015-2016,B.Sc - Electrical and Electronic Engineering,Semester 2,2015-2016,Graduated,Male,Country9, ,3.33,3.53
2019,5777737863224843961,2015-2016,B.Sc - Electrical and Electronic Engineering,Semester 3,2015-2016,Graduated,Male,Country9, ,4.00,3.60
2018,5007312804932251542,2014-2015,B.Sc - Business Administration,Semester 1,2015-2016,Graduated,Male,Country0, ,3.22,3.00
2018,5007312804932251542,2014-2015,B.Sc - Business Administration,Semester 2,2015-2016,Graduated,Male,Country0, ,2.44,2.86
2019,1778403248896109928,2015-2016,B.Sc - Business Administration,Semester 1,2015-2016,Graduated,Male,Country0, ,3.50,3.50
2019,1778403248896109928,2015-2016,B.Sc - Business Administration,Semester 2,2015-2016,Graduated,Male,Country0, ,3.22,3.35
2019,8713854370989477846,2015-2016,B.Sc - Business Administration,Semester 1,2015-2016,Graduated,Male,Country0, ,3.38,3.38
2019,8713854370989477846,2015-2016,B.Sc - Business Administration,Semester 2,2015-2016,Graduated,Male,Country0, ,3.44,3.41
2019,1691130879835046185,2015-2016,B.Sc - Computer Engineering,Semester 1,2015-2016,Graduated,Male,Country0, ,3.63,3.63
2019,1691130879835046185,2015-2016,B.Sc - Computer Engineering,Semester 2,2015-2016,Graduated,Male,Country0, ,3.78,3.71
2019,1691130879835046185,2015-2016,B.Sc - Computer Engineering,Semester 3,2015-2016,Graduated,Male,Country0, ,4.00,3.75
2017,7286189932003608435,2013-2014,B.Sc - Business Administration,Semester 1,2015-2016,Active,Male,Country0, ,3.88,3.84
2017,7286189932003608435,2013-2014,B.Sc - Business Administration,Semester 2,2015-2016,Active,Male,Country0, ,0,3.84
2017,7286189932003608435,2013-2014,B.Sc - Business Administration,Semester 3,2015-2016,Active,Male,Country0, ,4.00,3.84
2018,9137905255736362970,2014-2015,B.Sc - Management Information Systems,Semester 1,2015-2016,Graduated,Male,Country0, ,2.79,3.18
